Game,User ID,Type,Hours
Dead Rising 3,43913966,play,26
Dead Rising 3,61189155,play,18.4
Dead Rising 3,65754991,play,2.9
Dead Rising 3,121884238,play,16.6
Dead Rising 3,126269125,play,10.4
Dead Rising 3,131973876,play,4
Dead Rising 3,152585209,play,4.5
Dead Rising 3,168324795,play,2.3
Dead Rising 3,198735293,play,37
Dead Rising 3,215763021,play,12.6
Dead Rising 3,234555589,play,12.6
Dead Rising 3,239413586,play,21
Dead Space,561758,play,1.4
Dead Space,8542204,play,0.3
Dead Space,9128105,play,0.5
Dead Space,9823354,play,16.5
Dead Space,10450544,play,3.2
Dead Space,11403772,play,1.7
Dead Space,11794760,play,0.3
Dead Space,13565651,play,0.5
Dead Space,17530772,play,5
Dead Space,26762388,play,2.6
Dead Space,26808868,play,15.1
Dead Space,27403206,play,2.9
Dead Space,28731346,play,1.2
Dead Space,30440303,play,12.7
Dead Space,32644336,play,1.3
Dead Space,33452361,play,28
Dead Space,33865373,play,0.8
Dead Space,34919318,play,12.1
Dead Space,36404933,play,3.1
Dead Space,42657809,play,1.2
Dead Space,44472980,play,0.5
Dead Space,47457723,play,1
Dead Space,48798067,play,13.5
Dead Space,49228258,play,7.9
Dead Space,49462664,play,11
Dead Space,49893565,play,1.1
Dead Space,50275189,play,3.5
Dead Space,50700418,play,3.2
Dead Space,52731290,play,40
Dead Space,53875128,play,3.3
Dead Space,54291917,play,1.5
Dead Space,54637394,play,3
Dead Space,55426012,play,1.1
Dead Space,58345543,play,1.1
Dead Space,58931437,play,0.2
Dead Space,59790700,play,0.3
Dead Space,60608576,play,0.7
Dead Space,60611062,play,11.4
Dead Space,63157803,play,8.2
Dead Space,65958466,play,5.2
Dead Space,66615366,play,9
Dead Space,68316900,play,1.5
Dead Space,68532738,play,4.8
Dead Space,69009454,play,0.4
Dead Space,69954842,play,3.9
Dead Space,74772820,play,1.9
Dead Space,75232211,play,0.2
Dead Space,77980915,play,0.9
Dead Space,81170946,play,0.5
Dead Space,81439192,play,9.5
Dead Space,81585721,play,0.6
Dead Space,82046939,play,3.3
Dead Space,87734805,play,0.3
Dead Space,94088853,play,0.3
Dead Space,99096740,play,15.4
Dead Space,101695880,play,1.2
Dead Space,110478743,play,3.6
Dead Space,113752996,play,0.1
Dead Space,114924461,play,0.6
Dead Space,115632831,play,0.8
Dead Space,125682446,play,0.7
Dead Space,151229648,play,0.3
Dead Space,156818121,play,10.9
Dead Space,159800136,play,28
Dead Space,178423779,play,0.6
Dead Space 2,9823354,play,12.5
Dead Space 2,10599862,play,11.2
Dead Space 2,13190476,play,22
Dead Space 2,13565651,play,5.5
Dead Space 2,17530772,play,10.7
Dead Space 2,19696244,play,10.5
Dead Space 2,38317154,play,8.5
Dead Space 2,44314169,play,0.8
Dead Space 2,45617627,play,5
Dead Space 2,48798067,play,9.8
Dead Space 2,49228258,play,7.7
Dead Space 2,50700418,play,1.4
Dead Space 2,52731290,play,29
Dead Space 2,62633395,play,0.8
Dead Space 2,69009454,play,1.7
Dead Space 2,75232211,play,0.8
Dead Space 2,77127388,play,35
Dead Space 2,91807066,play,6
Dead Space 2,99077905,play,0.3
Dead Space 2,101596530,play,1
Dead Space 2,112199961,play,27
Dead Space 2,131610144,play,5.1
Dead Space 2,138725344,play,1.1
Dead Space 2,156818121,play,15.7
Dead Space 2,159800136,play,41
Dead Space 2,170460109,play,0.4
Dead Space 2,198346312,play,0.4
Dead State,10302000,play,34
Dead State,63441290,play,14.2
Deadbreed,44866715,play,0.2
Deadbreed,46637811,play,0.1
Deadbreed,49893565,play,0.4
Deadbreed,62990992,play,3.9
Deadbreed,71527252,play,2.8
Deadbreed,100311267,play,0.5
Deadbreed,106259770,play,1.2
Deadbreed,108007732,play,3.6
Deadbreed,121291260,play,12
Deadbreed,138941587,play,2.4
Deadbreed,152959594,play,0.6
Deadbreed,166081897,play,0.5
Deadbreed,170068207,play,4.6
Deadbreed,173434036,play,0.4
Deadbreed,182399789,play,1.5
Deadbreed,186483761,play,6
Deadbreed,212748581,play,6.9
DeadCore,38049880,play,0.4
DeadCore,80779496,play,5.1
Deadfall Adventures,124437057,play,5.4
Deadfall Adventures,125353580,play,2.2
Deadfall Adventures,252352661,play,0.5
Deadlight,2259650,play,0.7
Deadlight,8259307,play,0.4
Deadlight,9128105,play,0.2
Deadlight,10599862,play,1
Deadlight,11794760,play,0.2
Deadlight,24469287,play,1
Deadlight,24632218,play,5.6
Deadlight,26808868,play,1.2
Deadlight,30246419,play,7.1
Deadlight,30519870,play,2.7
Deadlight,33013552,play,2.1
Deadlight,33651880,play,14.6
Deadlight,35701646,play,4.3
Deadlight,36546868,play,1.6
Deadlight,40212239,play,1
Deadlight,48525807,play,0.5
Deadlight,48798067,play,4.1
Deadlight,51557405,play,8.2
Deadlight,55367062,play,4
Deadlight,57603447,play,0.7
Deadlight,62990992,play,1.4
Deadlight,64787956,play,0.1
Deadlight,67579257,play,1.9
Deadlight,69954842,play,4.7
Deadlight,85046830,play,7.5
Deadlight,85673716,play,6.7
Deadlight,86055705,play,0.4
Deadlight,87734805,play,0.6
Deadlight,113752996,play,1.1
Deadlight,114030647,play,0.3
Deadlight,115632831,play,0.4
Deadlight,116876958,play,1.2
Deadlight,122026623,play,5
Deadlight,131940023,play,2.5
Deadlight,142793906,play,12.9
Deadlight,162740609,play,0.2
Deadlight,165073598,play,0.3
Deadlight,209985078,play,0.2
Deadlings - Rotten Edition,116876958,play,2.1
Deadlings - Rotten Edition,155919035,play,2.9
Deadly 30,62990992,play,1.5
Deadly 30,65342306,play,1.2
Deadly 30,103731895,play,5.4
Deadly Premonition The Director's Cut,10253354,play,0.6
Deadly Premonition The Director's Cut,47672756,play,0.6
Deadly Premonition The Director's Cut,88525821,play,5.9
Deadly Premonition The Director's Cut,116876958,play,4.5
Deadly Profits,62990992,play,3.4
Deadpool,16645459,play,11.2
Deadpool,49050405,play,11.4
Deadpool,53097340,play,3.7
Deadpool,59115473,play,6.4
Deadpool,65342306,play,10.6
Deadpool,65754991,play,8.2
Deadpool,72842694,play,0.8
Deadpool,90272527,play,7.7
Deadpool,118852041,play,6.7
Deadpool,133404545,play,9.4
Deadpool,133517515,play,19.9
Deadpool,233558010,play,34
Deadpool,244445520,play,1
Dear Esther,298950,play,0.9
Dear Esther,975449,play,0.2
Dear Esther,11403772,play,1
Dear Esther,15680561,play,0.3
Dear Esther,19696244,play,1.7
Dear Esther,22301321,play,0.9
Dear Esther,23181958,play,2.8
Dear Esther,24469287,play,0.5
Dear Esther,24721232,play,0.4
Dear Esther,29239329,play,1.7
Dear Esther,30912860,play,0.1
Dear Esther,33865373,play,6
Dear Esther,35701646,play,0.6
Dear Esther,36546868,play,0.1
Dear Esther,40212239,play,2.4
Dear Esther,47384202,play,1.2
Dear Esther,47672756,play,0.2
Dear Esther,51557405,play,1.6
Dear Esther,58905429,play,0.4
Dear Esther,59825286,play,1.3
Dear Esther,65117175,play,0.3
Dear Esther,65958466,play,1.2
Dear Esther,69009454,play,0.4
Dear Esther,69954842,play,1
Dear Esther,71510748,play,0.8
Dear Esther,73495968,play,0.3
Dear Esther,81943620,play,0.4
Dear Esther,95695156,play,0.5
Dear Esther,103690917,play,1
Dear Esther,106806146,play,0.4
Dear Esther,120139965,play,1.5
Death Rally,20772968,play,8.5
Death Rally,40080833,play,9.1
Death Rally,62990992,play,0.3
Death Skid Marks,25096601,play,0.3
Deathmatch Classic,2110581,play,0.3
Deathmatch Classic,3450426,play,0.2
Deathmatch Classic,4824107,play,1.6
Deathmatch Classic,19094181,play,0.4
Deathmatch Classic,21979395,play,0.2
Deathmatch Classic,27873947,play,0.1
Deathmatch Classic,28229872,play,0.2
Deathmatch Classic,31162433,play,0.9
Deathmatch Classic,32125590,play,0.1
Deathmatch Classic,40797591,play,1.1
Deathmatch Classic,41606445,play,0.1
Deathmatch Classic,43186470,play,0.5
Deathmatch Classic,44153929,play,0.4
Deathmatch Classic,44755776,play,0.2
Deathmatch Classic,47164966,play,0.4
Deathmatch Classic,47288156,play,0.2
Deathmatch Classic,49629862,play,0.2
Deathmatch Classic,49893565,play,1.7
Deathmatch Classic,51293702,play,0.1
Deathmatch Classic,57798235,play,0.1
Deathmatch Classic,58297398,play,9.3
Deathmatch Classic,58298928,play,0.2
Deathmatch Classic,60343142,play,0.2
Deathmatch Classic,62097332,play,0.1
Deathmatch Classic,63098418,play,2
Deathmatch Classic,66748534,play,0.2
Deathmatch Classic,71871620,play,0.4
Deathmatch Classic,72958745,play,1.6
Deathmatch Classic,78799565,play,0.3
Deathmatch Classic,86481908,play,0.1
Deathmatch Classic,112939816,play,0.1
Deathmatch Classic,113546110,play,0.2
DeathSpank,975449,play,15.1
DeathSpank,13565651,play,10.9
DeathSpank,33622085,play,9.2
DeathSpank,49228258,play,8
DeathSpank Thongs Of Virtue,975449,play,0.2
DeathSpank Thongs Of Virtue,13190476,play,8.3
DeathSpank Thongs Of Virtue,49228258,play,9.6
Deathtrap,63441290,play,0.9
Deathtrap,198735293,play,2.3
Decay - The Mare,195962272,play,5
Deepworld,58435428,play,1.4
Deepworld,131785763,play,0.9
Deepworld,150751526,play,0.2
Deepworld,169902951,play,0.2
Deepworld,188988198,play,0.1
Deepworld,262814808,play,0.2
DEFCON,975449,play,1.9
DEFCON,9823354,play,1.1
DEFCON,11403772,play,0.2
DEFCON,14465359,play,2.3
DEFCON,19085114,play,0.8
DEFCON,24469287,play,3.6
DEFCON,24632218,play,0.7
DEFCON,24721232,play,0.3
DEFCON,30061970,play,10.2
DEFCON,33651880,play,1.2
DEFCON,36546868,play,0.5
DEFCON,56038151,play,0.4
DEFCON,71510748,play,2
DEFCON,78341587,play,0.3
DEFCON,88035166,play,0.2
DEFCON,96556535,play,2.2
DEFCON,105877396,play,0.9
DEFCON,126191291,play,1
DEFCON,127628725,play,1.6
DEFCON,129117376,play,0.6
DEFCON,147859903,play,2.4
DEFCON,174002551,play,3.6
Defend Your Life,198735293,play,1.5
Defend Your Life,201680419,play,2.3
Defender's Quest Valley of the Forgotten,8585433,play,9.5
Defender's Quest Valley of the Forgotten,24469287,play,10.4
Defender's Quest Valley of the Forgotten,53898495,play,1.7
Defender's Quest Valley of the Forgotten,116876958,play,2.9
Defense Grid 2,975449,play,0.1
Defense Grid 2,9128105,play,1.5
Defense Grid 2,17649444,play,39
Defense Grid 2,21061921,play,30
Defense Grid 2,38049880,play,1
Defense Grid 2,38465050,play,9.9
Defense Grid 2,48365975,play,4.9
Defense Grid 2,64787956,play,2.5
Defense Grid 2,66255019,play,10.7
Defense Grid 2,95531306,play,0.3
Defense Grid 2,105503045,play,0.6
Defense Grid 2,138279635,play,16.4
Defense Grid 2,249232725,play,3.3
Defense Grid 2 A Matter of Endurance,17649444,play,0.5
Defense Grid 2 A Matter of Endurance,65117175,play,4.1
Defense Grid The Awakening,975449,play,19.1
Defense Grid The Awakening,2083767,play,33
Defense Grid The Awakening,8784496,play,9.3
Defense Grid The Awakening,9128105,play,44
Defense Grid The Awakening,9823354,play,24
Defense Grid The Awakening,11403772,play,2.2
Defense Grid The Awakening,11794760,play,0.1
Defense Grid The Awakening,13190476,play,4.4
Defense Grid The Awakening,17995238,play,3.4
Defense Grid The Awakening,20772968,play,8.1
Defense Grid The Awakening,21061921,play,42
Defense Grid The Awakening,22301321,play,8.8
Defense Grid The Awakening,27403206,play,0.9
Defense Grid The Awakening,31669242,play,1.9
Defense Grid The Awakening,32467994,play,27
Defense Grid The Awakening,35701646,play,27
Defense Grid The Awakening,38465050,play,48
Defense Grid The Awakening,39622853,play,0.9
Defense Grid The Awakening,43955374,play,5.4
Defense Grid The Awakening,44472980,play,6.4
Defense Grid The Awakening,47457723,play,22
Defense Grid The Awakening,49462664,play,1.5
Defense Grid The Awakening,49630184,play,156
Defense Grid The Awakening,49893565,play,3
Defense Grid The Awakening,50818751,play,11.8
Defense Grid The Awakening,58345543,play,16.3
Defense Grid The Awakening,62990992,play,17.2
Defense Grid The Awakening,64787956,play,2.5
Defense Grid The Awakening,65117175,play,66
Defense Grid The Awakening,65398650,play,8.2
Defense Grid The Awakening,73721802,play,28
Defense Grid The Awakening,76892907,play,8.2
Defense Grid The Awakening,78560022,play,15.1
Defense Grid The Awakening,80630217,play,0.6
Defense Grid The Awakening,81439192,play,4
Defense Grid The Awakening,87734805,play,8.6
Defense Grid The Awakening,87832209,play,1.1
Defense Grid The Awakening,95531306,play,3
Defense Grid The Awakening,101339059,play,13
Defense Grid The Awakening,103804924,play,3.8
Defense Grid The Awakening,138279635,play,50
Defiance,8259307,play,2.5
Defiance,9563573,play,6.4
Defiance,13565651,play,21
Defiance,17995238,play,58
Defiance,20464587,play,0.1
Defiance,30061970,play,5.2
Defiance,33013552,play,1.1
Defiance,38323067,play,0.6
Defiance,39941720,play,2.3
Defiance,42061089,play,1.5
Defiance,43913966,play,6
Defiance,43955374,play,171
Defiance,44545959,play,57
Defiance,44866715,play,1.1
Defiance,45617627,play,29
Defiance,47457723,play,25
Defiance,48080423,play,6.3
Defiance,48175931,play,1.8
Defiance,48492052,play,0.4
Defiance,57103808,play,3.9
Defiance,58345543,play,45
Defiance,58953935,play,15.9
Defiance,60859324,play,4.7
Defiance,63441290,play,18.6
Defiance,64514291,play,0.4
Defiance,64611580,play,4.4
Defiance,67579257,play,7.3
Defiance,79211079,play,1.6
Defiance,80128229,play,17
Defiance,80511960,play,2.9
Defiance,81591317,play,0.9
Defiance,81746734,play,60
Defiance,82156706,play,0.6
Defiance,83770731,play,46
Defiance,86055705,play,3.2
Defiance,88579585,play,1.6
Defiance,88705345,play,1.9
Defiance,92412666,play,90
Defiance,96249915,play,6.9
Defiance,96914675,play,1.5
Defiance,98561727,play,0.3
Defiance,99096740,play,29
Defiance,100311267,play,0.2
Defiance,101530848,play,1.6
Defiance,101690993,play,0.4
Defiance,104727643,play,3.4
Defiance,105384518,play,13.6
Defiance,114972372,play,4.5
Defiance,118852041,play,88
Defiance,120420435,play,5.3
Defiance,123696203,play,3.9
Defiance,126522515,play,4
Defiance,129117376,play,2.7
Defiance,136139505,play,1.5
Defiance,146007471,play,2.3
Defiance,150397316,play,0.2
Defiance,152959594,play,28
Defiance,156818121,play,2
Defiance,157341587,play,14.5
Defiance,158476996,play,0.6
Defiance,160461131,play,0.7
Defiance,161759944,play,3
Defiance,161991221,play,9.6
Defiance,163712958,play,3.5
Defiance,165779930,play,1.5
Defiance,166753156,play,22
Defiance,169929928,play,1.8
Defiance,170172944,play,0.4
Defiance,170201716,play,3.2
Defiance,173453295,play,5.6
Defiance,173940259,play,41
Defiance,174459790,play,1.9
Defiance,174923254,play,6.8
Defiance,177213985,play,5.3
Defiance,178574781,play,4.4
Defiance,182851135,play,1.5
Defiance,184987886,play,16.8
Defiance,188509200,play,8.8
Defiance,195584941,play,39
Defiance,195780309,play,7.5
Defiance,198573013,play,1.5
Defiance,203241031,play,277
Defiance,203838394,play,5.7
Defiance,213610494,play,2.1
Defiance,215253129,play,0.4
Defiance,222406897,play,1.3
Defiance,237244349,play,12.4
Defiance,244290943,play,0.5
Defiance,245314153,play,7.5
Defiance,247065555,play,1.7
Defiance,267053376,play,2
Defiance,268110072,play,0.4
Defiance,275875486,play,0.2
Defy Gravity,48984158,play,0.6
Defy Gravity,62990992,play,0.6
Defy Gravity,82046939,play,0.2
Defy Gravity,86912006,play,0.7
Defy Gravity,87734805,play,0.8
Defy Gravity,92593907,play,1.9
Defy Gravity,92914917,play,1.8
Defy Gravity,101695880,play,0.5
Defy Gravity,103638409,play,0.4
Defy Gravity,127344335,play,0.3
Defy Gravity,138941587,play,1
Defy Gravity,152419713,play,0.2
Defy Gravity,153956921,play,1.2
Defy Gravity,154296520,play,1.5
Defy Gravity,155919035,play,2.4
Defy Gravity,157391838,play,0.9
Defy Gravity,175835155,play,1.4
Defy Gravity,175948419,play,10.3
Defy Gravity,180901075,play,2.2
Defy Gravity,186483761,play,2.8
Defy Gravity,193156880,play,0.6
Defy Gravity,205479294,play,1.1
Defy Gravity,211544205,play,0.2
Defy Gravity,235692659,play,0.2
Defy Gravity,243020996,play,0.2
Defy Gravity,249165768,play,1.8
Delta Force 2,161659407,play,3.3
Delta Force Black Hawk Down,195607832,play,0.6
Delta Force Black Hawk Down - Team Sabre,61779218,play,69
Delve Deeper,49228258,play,4.2
Delve Deeper,60549077,play,0.4
Delver,53875128,play,0.9
Delver,61676491,play,0.5
Delver,133439936,play,1.2
Dementium II HD,16084897,play,0.7
Dementium II HD,96588736,play,0.3
Dementium II HD,116876958,play,2.8
Demigod,11731710,play,6.3
Demigod,16084897,play,6
Demigod,22301321,play,1.2
Demigod,46301758,play,31
Demigod,63157803,play,32
Demigod,76892907,play,62
Demigod,86469479,play,2.2
Demigod,106806146,play,0.9
Demigod,107632182,play,0.8
Demigod,131386705,play,0.9
Demigod,236042442,play,0.7
Demise of Nations Rome,62990992,play,1.5
Democracy 2,36557643,play,0.4
Democracy 2,67713900,play,74
Democracy 2,101656933,play,4.2
Democracy 3,7907686,play,0.4
Democracy 3,11952990,play,2.5
Democracy 3,23717586,play,0.4
Democracy 3,26027937,play,10.7
Democracy 3,26808868,play,0.1
Democracy 3,35701646,play,1.7
Democracy 3,45094639,play,0.5
Democracy 3,48149238,play,2.7
Democracy 3,49050405,play,6.6
Democracy 3,50769696,play,13.9
Democracy 3,53091150,play,5.6
Democracy 3,55761025,play,9.8
Democracy 3,58057627,play,3.6
Democracy 3,63276972,play,14.7
Democracy 3,65145468,play,4.9
Democracy 3,66255019,play,8.9
Democracy 3,75232211,play,3
Democracy 3,75463760,play,0.5
Democracy 3,80067793,play,2
Democracy 3,84455820,play,4.4
Democracy 3,84513749,play,7
Democracy 3,93030550,play,6.3
Democracy 3,101690993,play,1.9
Democracy 3,119239620,play,11.7
Democracy 3,132300630,play,4.7
Democracy 3,144071257,play,21
Democracy 3,155919035,play,3.1
Democracy 3,179936723,play,0.3
"Demolition, Inc.",76892907,play,2.5
Demon Hunter Chronicles from Beyond,147602462,play,3.7
Demonicon,46607365,play,1.5
Demonicon,48798067,play,2
Deponia,11403772,play,1.4
Deponia,15221799,play,7.8
Deponia,15305418,play,7.9
Deponia,30246419,play,13.9
Deponia,34177747,play,7.9
Deponia,46030552,play,0.9
Deponia,51557405,play,1.3
Deponia,51822361,play,0.9
Deponia,53091150,play,11.2
Deponia,53898495,play,5.7
Deponia,54310644,play,15.8
Deponia,62990992,play,1.3
Deponia,67729331,play,1.7
Deponia,84455820,play,4
Deponia,92593907,play,8.7
Deponia,101690993,play,5.9
Deponia,113580708,play,0.5
Deponia,116876958,play,3.9
Deponia,122026623,play,2.9
Deponia,127344335,play,1.6
Deponia,138941587,play,30
Deponia,155673786,play,5.6
Deponia,156879739,play,6.4
Deponia,159800136,play,20
Deponia,161535358,play,0.7
Deponia,199628395,play,3.4
Deponia The Complete Journey,11373749,play,11.3
Deponia The Complete Journey,44545959,play,1.7
Deponia The Complete Journey,45411694,play,21
Deponia The Complete Journey,88525821,play,27
Deponia The Complete Journey,92914917,play,1.4
Deponia The Complete Journey,124437057,play,60
Depression Quest,11731710,play,1.5
Depression Quest,47384202,play,0.9
Depression Quest,73094226,play,0.3
Depression Quest,107567915,play,3.5
Depth,30519870,play,0.6
Depth,36546868,play,17.9
Depth,38049880,play,1.8
Depth,62878249,play,5.6
Depth,66052983,play,9.5
Depth,77565315,play,11.5
Depth,80189887,play,44
Depth,80630217,play,18.2
Depth,82352462,play,2.7
Depth,101596530,play,3.3
Depth,106147454,play,3.1
Depth,111754806,play,4.9
Depth,112849197,play,1.5
Depth,118852041,play,2.3
Depth,127272741,play,15.9
Depth,127335438,play,2
Depth,129117376,play,4.6
Depth,154230933,play,2
Depth,159800136,play,7
Depth,162288536,play,0.1
Depth,188681523,play,5
Depth,193156880,play,58
Depth,196595568,play,1.1
Depth,199693353,play,10.7
Depth,209817175,play,7.3
Depth,248882404,play,3.3
Depth,256525720,play,4.6
Depth Hunter 2 Deep Dive,62990992,play,10.4
Depths of Peril,12610800,play,0.2
Descent,38049880,play,1.8
Descent,43360645,play,15.4
Descent,63965791,play,3.2
Descent 2,38049880,play,0.1
Descent 2,63965791,play,0.2
Descent Underground,2259650,play,0.5
Desktop Dungeons,8585433,play,3.8
Desktop Dungeons,12130111,play,65
Desktop Dungeons,72523666,play,19.1
Despair,62990992,play,10.9
Despair,138941587,play,5.4
Despair,155919035,play,2.5
Despair,207830797,play,2.9
Desperados - Wanted Dead or Alive,11952990,play,0.2
Desperados - Wanted Dead or Alive,16167221,play,11
Destination Sol,89523414,play,1.2
Destination Sol,174762197,play,1.6
Destination Sol,220680498,play,0.2
Destination Sol,276028696,play,6
Destiny Warriors,138941587,play,2.6
Detective Grimoire,116876958,play,1.8
Dethroned!,129117376,play,0.1
Dethroned!,140825164,play,0.3
Dethroned!,146007471,play,0.3
DETOUR,48984158,play,0.6
DETOUR,62990992,play,1
DETOUR,92914917,play,2.4
DETOUR,131348564,play,0.4
DETOUR,138941587,play,2.8
Deus Ex Game of the Year Edition,298950,play,0.1
Deus Ex Game of the Year Edition,10599862,play,4.9
Deus Ex Game of the Year Edition,11952990,play,7.6
Deus Ex Game of the Year Edition,23717586,play,1.2
Deus Ex Game of the Year Edition,24632218,play,68
Deus Ex Game of the Year Edition,24721232,play,20
Deus Ex Game of the Year Edition,26465134,play,2
Deus Ex Game of the Year Edition,27169419,play,0.7
Deus Ex Game of the Year Edition,28472068,play,0.3
Deus Ex Game of the Year Edition,39082468,play,14
Deus Ex Game of the Year Edition,39622853,play,9.2
Deus Ex Game of the Year Edition,40212239,play,0.8
Deus Ex Game of the Year Edition,42657809,play,2.4
Deus Ex Game of the Year Edition,47457723,play,0.6
Deus Ex Game of the Year Edition,48798067,play,22
Deus Ex Game of the Year Edition,48984158,play,0.1
Deus Ex Game of the Year Edition,49228258,play,2.8
Deus Ex Game of the Year Edition,49893565,play,0.6
Deus Ex Game of the Year Edition,54637394,play,1.2
Deus Ex Game of the Year Edition,58345543,play,0.7
Deus Ex Game of the Year Edition,61506388,play,0.4
Deus Ex Game of the Year Edition,62633395,play,0.6
Deus Ex Game of the Year Edition,65117175,play,5.6
Deus Ex Game of the Year Edition,68316900,play,4.6
Deus Ex Game of the Year Edition,76916895,play,0.8
Deus Ex Game of the Year Edition,80189887,play,0.4
Deus Ex Game of the Year Edition,81585721,play,0.3
Deus Ex Game of the Year Edition,82287546,play,1.9
Deus Ex Game of the Year Edition,85673716,play,4.3
Deus Ex Game of the Year Edition,86469479,play,1.8
Deus Ex Game of the Year Edition,87694960,play,0.2
Deus Ex Game of the Year Edition,92914917,play,0.2
Deus Ex Game of the Year Edition,104418870,play,1.5
Deus Ex Game of the Year Edition,114727578,play,3.2
Deus Ex Game of the Year Edition,114838001,play,0.1
Deus Ex Game of the Year Edition,131444737,play,2.9
Deus Ex Game of the Year Edition,162740609,play,0.3
Deus Ex Human Revolution,5250,play,62
Deus Ex Human Revolution,298950,play,28
Deus Ex Human Revolution,975449,play,32
Deus Ex Human Revolution,6717871,play,1.2
Deus Ex Human Revolution,7440594,play,91
Deus Ex Human Revolution,8259307,play,0.3
Deus Ex Human Revolution,9128105,play,31
Deus Ex Human Revolution,9823354,play,7.4
Deus Ex Human Revolution,10253354,play,83
Deus Ex Human Revolution,10450544,play,1.5
Deus Ex Human Revolution,10599862,play,56
Deus Ex Human Revolution,11149819,play,1.2
Deus Ex Human Revolution,11731710,play,51
Deus Ex Human Revolution,11970504,play,6.7
Deus Ex Human Revolution,12610800,play,0.5
Deus Ex Human Revolution,12860805,play,0.3
Deus Ex Human Revolution,13190476,play,28
Deus Ex Human Revolution,14126086,play,127
Deus Ex Human Revolution,17530772,play,2.9
Deus Ex Human Revolution,19085114,play,1.8
Deus Ex Human Revolution,21061921,play,8.9
Deus Ex Human Revolution,22301321,play,8.5
Deus Ex Human Revolution,22371742,play,0.6
Deus Ex Human Revolution,23717586,play,0.9
Deus Ex Human Revolution,24469287,play,16.2
Deus Ex Human Revolution,24632218,play,39
Deus Ex Human Revolution,26465134,play,9.8
Deus Ex Human Revolution,26762388,play,147
Deus Ex Human Revolution,27279261,play,0.2
Deus Ex Human Revolution,27403206,play,10.4
Deus Ex Human Revolution,29239329,play,30
Deus Ex Human Revolution,31669242,play,22
Deus Ex Human Revolution,31849177,play,38
Deus Ex Human Revolution,33013552,play,1.7
Deus Ex Human Revolution,33121288,play,41
Deus Ex Human Revolution,33865373,play,35
Deus Ex Human Revolution,34177747,play,45
Deus Ex Human Revolution,35701646,play,40
Deus Ex Human Revolution,36404933,play,0.9
Deus Ex Human Revolution,36546868,play,1.5
Deus Ex Human Revolution,38049880,play,3.1
Deus Ex Human Revolution,39082468,play,1.9
Deus Ex Human Revolution,39622853,play,95
Deus Ex Human Revolution,42657809,play,1
Deus Ex Human Revolution,44314169,play,34
Deus Ex Human Revolution,45411694,play,107
Deus Ex Human Revolution,45617627,play,9.8
Deus Ex Human Revolution,47500408,play,73
Deus Ex Human Revolution,48798067,play,41
Deus Ex Human Revolution,49462664,play,15.5
Deus Ex Human Revolution,50229934,play,54
Deus Ex Human Revolution,51557405,play,18.2
Deus Ex Human Revolution,51699341,play,16.3
Deus Ex Human Revolution,51941260,play,11.7
Deus Ex Human Revolution,52723676,play,68
Deus Ex Human Revolution,53091150,play,22
Deus Ex Human Revolution,53875128,play,21
Deus Ex Human Revolution,54310644,play,10.1
Deus Ex Human Revolution,54637394,play,47
Deus Ex Human Revolution,55761025,play,0.8
Deus Ex Human Revolution,55763300,play,4.4
Deus Ex Human Revolution,55906572,play,7.4
Deus Ex Human Revolution,55975168,play,0.8
Deus Ex Human Revolution,56038151,play,14.6
Deus Ex Human Revolution,56333620,play,39
Deus Ex Human Revolution,58345543,play,35
Deus Ex Human Revolution,59005471,play,25
Deus Ex Human Revolution,59099129,play,5.7
Deus Ex Human Revolution,59662830,play,3.9
Deus Ex Human Revolution,59925638,play,206
Deus Ex Human Revolution,60608576,play,1.2
Deus Ex Human Revolution,60611062,play,2.8
Deus Ex Human Revolution,60744461,play,76
Deus Ex Human Revolution,61189155,play,17.5
Deus Ex Human Revolution,62481936,play,35
Deus Ex Human Revolution,62633395,play,22
Deus Ex Human Revolution,62990992,play,1.1
Deus Ex Human Revolution,63895034,play,1.4
Deus Ex Human Revolution,65350586,play,18.3
Deus Ex Human Revolution,65958466,play,31
Deus Ex Human Revolution,67579257,play,0.9
Deus Ex Human Revolution,68200610,play,34
Deus Ex Human Revolution,68316900,play,43
Deus Ex Human Revolution,69009454,play,1.5
Deus Ex Human Revolution,69587339,play,23
Deus Ex Human Revolution,70408902,play,7.9
Deus Ex Human Revolution,71510748,play,18.8
Deus Ex Human Revolution,71777065,play,4.7
Deus Ex Human Revolution,73495968,play,25
Deus Ex Human Revolution,73564778,play,92
Deus Ex Human Revolution,74772820,play,69
Deus Ex Human Revolution,77127388,play,101
Deus Ex Human Revolution,79073449,play,5.4
Deus Ex Human Revolution,80779496,play,14.2
Deus Ex Human Revolution,81585721,play,0.5
Deus Ex Human Revolution,82046939,play,4.8
Deus Ex Human Revolution,82287546,play,5.5
Deus Ex Human Revolution,83135348,play,0.3
Deus Ex Human Revolution,83751255,play,22
Deus Ex Human Revolution,83770731,play,8.4
Deus Ex Human Revolution,85366890,play,33
Deus Ex Human Revolution,85497862,play,16.7
Deus Ex Human Revolution,85673716,play,50
Deus Ex Human Revolution,85714521,play,0.9
Deus Ex Human Revolution,86041729,play,28
Deus Ex Human Revolution,86055705,play,10.8
Deus Ex Human Revolution,86256882,play,51
Deus Ex Human Revolution,86332470,play,45
Deus Ex Human Revolution,86469479,play,15.3
Deus Ex Human Revolution,87694960,play,38
Deus Ex Human Revolution,88035166,play,4.4
